rho_443_a,rho_492_a,rho_560_a,rho_665_a,rho_704_a,rho_740_a,rho_783_a,rho_865_a,CHL
0.024307031,0.021138491,0.018631421,0.010097908,0.008722225,0.0058456226,0.004608521,0.0024235938,4.599105
0.038694844,0.046392005,0.06740681,0.056685105,0.06067095,0.029794797,0.029832672,0.018963145,29.86829
0.055982213,0.05919271,0.054165885,0.021743858,0.017989647,0.011174928,0.00866941,0.006275568,1.9453447
0.020457441,0.024258623,0.029129257,0.013823731,0.012359671,0.010490182,0.010168941,0.009120298,4.5704265
0.06949656,0.06519074,0.057634234,0.042730507,0.039918542,0.040095005,0.039662816,0.039858676,1.1681619
0.029916275,0.042031523,0.054250743,0.022916349,0.017757118,0.008532547,0.008783365,0.007615562,4.317838
0.03474555,0.04364914,0.062220015,0.030124662,0.023685677,0.0083929645,0.0074157435,0.003337542,7.503802
0.03382392,0.04761843,0.060605098,0.025111197,0.01849969,0.008915982,0.009147832,0.0073067653,4.0553894
0.061667632,0.0712068,0.08546098,0.076485656,0.07164835,0.04288231,0.040750228,0.026476545,11.752302
0.058765694,0.059644464,0.054998342,0.018240632,0.012545079,0.00752716,0.005836487,0.0032477013,1.8328509
0.019301265,0.023307264,0.027418848,0.012373496,0.010464964,0.009071674,0.008579084,0.0073446366,4.790973
0.03373689,0.03503803,0.029410485,0.010809788,0.008739961,0.007739323,0.0075593293,0.0075140405,1.4902737
0.02830601,0.03718302,0.043569557,0.019097447,0.01513686,0.010137489,0.010285406,0.009572221,3.7494783
0.04798409,0.049521495,0.044993617,0.016711017,0.012135685,0.009078034,0.005950746,0.0042696823,1.6904435
0.02562939,0.023198286,0.024287166,0.017236762,0.018103981,0.018156752,0.019119961,0.019684229,1.7151002
0.03551878,0.040645573,0.031494845,0.014902382,0.013758774,0.013316759,0.012357316,0.010869471,0.4605414
0.02732634,0.025262246,0.021681504,0.0090014115,0.0066475687,0.0050353417,0.0032245754,0.0012602931,2.8874302
0.0154131735,0.018753927,0.016852468,0.009113005,0.0076513886,0.007561251,0.0069089173,0.00684527,1.7704759
0.04499242,0.0512509,0.048438437,0.015721975,0.0121126175,0.0069831396,0.0050811567,0.005337795,1.647521
0.039399363,0.046018086,0.0405754,0.010465168,0.0066087414,0.003873529,0.0025556204,0.00056186755,1.3727496
0.04050397,0.045492005,0.061313413,0.031983346,0.026447473,0.012015594,0.010715245,0.0062998147,10.26047
0.015760945,0.020340007,0.017282235,0.009960051,0.009859561,0.009064545,0.009013977,0.0080494005,1.5996393
0.022228403,0.028484995,0.029391248,0.010079934,0.008090658,0.006406579,0.0069878045,0.0056017963,1.8658819
0.017759448,0.021130363,0.019858167,0.010819052,0.009331343,0.0084172785,0.008723014,0.009042285,2.0942223
0.041229017,0.045698225,0.059123203,0.039165862,0.03809478,0.016028017,0.014651024,0.0063602985,22.568298
0.04644062,0.051063843,0.047783867,0.016896186,0.013247121,0.008480576,0.0058672605,0.0050734654,1.6611068
0.03341581,0.04689538,0.057793755,0.024772853,0.019366242,0.010257059,0.010635007,0.008615661,3.314529
0.022239462,0.021182349,0.0351401,0.01497925,0.012579198,0.0042376756,0.0039957063,0.0009888231,5.200459
0.042735223,0.04792511,0.046160758,0.016283281,0.012645967,0.00976352,0.008294921,0.006410143,2.1565564
0.021695111,0.024400285,0.02432636,0.018436568,0.016551038,0.016293595,0.016658673,0.016316395,0.9118939
0.054110244,0.053054996,0.05194434,0.023760568,0.018762786,0.015112866,0.014011189,0.012614418,2.3767517
0.04822654,0.053808797,0.05124089,0.019286279,0.013214958,0.0077828895,0.006680254,0.004766151,1.55309
0.035127748,0.030050827,0.022374816,0.009143095,0.007582525,0.0060655214,0.0045874137,0.0011867863,0.9700366
0.023437798,0.018936073,0.016474245,0.008123949,0.0060210293,0.004424509,0.0026143487,0.00022804749,4.4653673
0.02100864,0.018710656,0.018703798,0.013374505,0.014510633,0.015275557,0.015673071,0.016092166,1.1394036
0.03844993,0.048160166,0.0632208,0.041127272,0.037275836,0.014142589,0.012332571,0.00470738,7.010927
0.038331367,0.04168357,0.042730562,0.018801266,0.013565559,0.00805591,0.0072222995,0.004341843,3.5703413
0.031148748,0.02476241,0.018750226,0.004468159,0.0036864702,0.0033474914,0.0012184312,0.0014375775,2.242014
0.048228722,0.043123763,0.035993498,0.016905697,0.014517445,0.011574852,0.010638524,0.007352856,1.5730457
0.046353523,0.05230313,0.065845884,0.042375345,0.03464809,0.016266713,0.016077695,0.010847766,7.8666244
0.0446169,0.050357703,0.063163094,0.04255128,0.03721232,0.016083166,0.01500644,0.007420393,9.3555
0.028451253,0.020919705,0.017548995,0.00925476,0.007948896,0.0055012507,0.0035228014,0.0014336095,3.8074734
0.03562243,0.038215708,0.05123799,0.02544669,0.020860326,0.0078263,0.0070280735,0.0021935278,18.184574
0.03413655,0.031607635,0.025151439,0.012351924,0.011025918,0.010498427,0.009796627,0.009657667,1.37303
0.022707414,0.027614959,0.03362447,0.020131588,0.017430712,0.016958695,0.016307196,0.016307522,6.242932
0.03527216,0.046530887,0.063913755,0.032615907,0.026221164,0.010353673,0.0102912625,0.0069221905,9.595447
0.041919764,0.04777664,0.042904034,0.016339563,0.010785663,0.0076579,0.0069398405,0.00421699,2.345456
0.044709757,0.047138743,0.042294316,0.012371225,0.00874487,0.0034389938,0.0031122128,0.001933911,1.7482259
0.02876814,0.037533026,0.043555386,0.017550824,0.013597878,0.007897915,0.008734242,0.006850377,3.4593658
0.042341474,0.04161047,0.032056097,0.013329842,0.011029814,0.0091415,0.009430021,0.008081684,0.93497515
0.023231236,0.024833541,0.027848823,0.017598972,0.01675497,0.01695473,0.017181031,0.017261488,4.7279444
0.026831217,0.02126483,0.017205682,0.0085230535,0.006848648,0.0049928953,0.0031542545,0.0010615176,3.9573681
0.021404631,0.02205534,0.029006248,0.01473546,0.012900117,0.012703925,0.013077782,0.012709493,6.7203565
0.037417866,0.039272785,0.03711061,0.0117292935,0.008788913,0.0056669847,0.0060745357,0.0052941577,1.4819704
0.03159725,0.023821674,0.020623345,0.01212923,0.010259146,0.007943573,0.0072283675,0.004447345,4.673003
0.025259605,0.023046892,0.018580357,0.008509432,0.0069026914,0.0049201087,0.0038627123,0.0010664149,2.2319567
0.03529473,0.027997559,0.026306214,0.014171349,0.012164881,0.0089112,0.008179078,0.0049536545,5.0476146
0.022782097,0.031075878,0.03441525,0.015193337,0.013080427,0.011552879,0.012187959,0.011579472,3.2353
0.044760287,0.049091946,0.048554808,0.017994713,0.012976692,0.007824061,0.005747674,0.0047760634,1.7193012
0.024095302,0.025550883,0.031097678,0.01619941,0.015392978,0.015191643,0.016251646,0.0152951265,4.3160563
0.034483176,0.026936155,0.023398982,0.012037905,0.010292252,0.0090189455,0.0072927596,0.004743321,3.7684731
0.0562134,0.060276,0.069139734,0.044876497,0.04003943,0.020650843,0.01936246,0.010742287,13.698694
0.019114537,0.019420873,0.024123058,0.01663083,0.015680876,0.016105385,0.016591413,0.01785275,3.5906403
0.015844919,0.020525469,0.018827124,0.011024347,0.009994088,0.009646124,0.009575963,0.00934921,1.5870091
0.041714106,0.039774068,0.042201247,0.028946603,0.028586838,0.029451493,0.029897502,0.03009784,1.7994156
0.041655872,0.04822307,0.04752674,0.016016006,0.011669442,0.0060327062,0.0056454884,0.0041865287,2.5785763
0.04652012,0.04778795,0.060389593,0.03435837,0.030063204,0.014072052,0.013298105,0.007588609,15.7458935
0.046473242,0.0509224,0.063027784,0.043911934,0.043834265,0.02068596,0.020146828,0.011224687,13.364933
0.03831683,0.03418946,0.025884995,0.015398998,0.013281887,0.012563068,0.013420565,0.010903916,0.8937399
0.026476417,0.02630337,0.020246271,0.0091582555,0.007988002,0.006668754,0.007119016,0.0060024676,1.0922453
0.042864386,0.040555548,0.040514037,0.028497074,0.02851163,0.029401787,0.029249415,0.030198267,1.9475002
0.028815195,0.022925418,0.01788809,0.008931128,0.0071436143,0.0050542173,0.0033210644,0.00090128265,4.071336
0.017368607,0.018083844,0.0203422,0.013058702,0.012268258,0.0127388155,0.013119696,0.013596903,4.2420115
0.033112362,0.029373502,0.02095442,0.0113330595,0.01031673,0.010002043,0.010105079,0.009038718,1.0912529
0.014271789,0.014883029,0.021941008,0.0071069687,0.005774949,0.00259771,0.002313057,0.0031228603,5.9340425
0.03254358,0.031458344,0.028768694,0.019614976,0.020502817,0.021101128,0.021225797,0.020935774,0.59509724
0.016461488,0.01889938,0.023277162,0.009382936,0.007845748,0.007828033,0.006831875,0.0059431004,6.0738273
0.04378586,0.05075285,0.052038632,0.01530869,0.010196463,0.00658434,0.0065529733,0.004615317,1.7414873
0.04591168,0.04814903,0.045439444,0.018917609,0.01459865,0.009749855,0.008355243,0.0050766165,1.4928085
0.05434228,0.04907374,0.04426772,0.021666452,0.018741883,0.015093684,0.015245367,0.012600603,2.6333816
0.029299457,0.024927747,0.021170227,0.013000605,0.01146644,0.0086663645,0.0072277947,0.004864314,4.3554273
0.026972787,0.0365572,0.042332046,0.015586892,0.011759596,0.006197247,0.0064461255,0.0061710575,3.4593658
0.021684762,0.022277363,0.023639916,0.016623296,0.014861197,0.015510594,0.015679568,0.014488243,1.9772072
0.03471361,0.048271988,0.060145885,0.025425386,0.01941716,0.01006529,0.010004913,0.008464315,4.431106
0.02293008,0.019903397,0.02599372,0.011362877,0.009123579,0.0041931104,0.003302988,0.00032137232,3.803011
0.058512565,0.054435816,0.04614194,0.023407955,0.01945914,0.016920568,0.01654087,0.012490089,1.3157268
0.018956,0.02646078,0.025312636,0.014332801,0.012583698,0.012433799,0.012822912,0.011139903,2.7234905
0.033878006,0.036524445,0.037506357,0.028485099,0.026739756,0.026606068,0.02622011,0.026615515,2.4343429
0.028522003,0.029687922,0.03813516,0.017005295,0.014605888,0.010258925,0.010105983,0.007819699,10.880668
0.015982216,0.021803513,0.018590204,0.01161458,0.011264447,0.010904202,0.010789792,0.009252374,1.9162184
0.048556767,0.06656144,0.086125225,0.04740059,0.03688622,0.013786799,0.014445116,0.009929325,4.516419
0.038918674,0.039609894,0.031583462,0.020683102,0.01882321,0.0160292,0.014886868,0.013325355,4.2423744
0.031258594,0.026912643,0.020670574,0.009165846,0.008326431,0.00661315,0.00671647,0.006005568,1.3985828
0.02346617,0.02019667,0.01706805,0.008831116,0.006638132,0.0055214902,0.0037210768,0.0015412755,3.6593943
0.037439942,0.031079017,0.0286114,0.0152395535,0.012760456,0.009962222,0.00897457,0.0063803815,3.961592
0.03088757,0.02415619,0.022094628,0.010783152,0.009865245,0.0077922954,0.0057574133,0.003235059,4.595451
0.027488513,0.026506487,0.022641243,0.01122678,0.010353052,0.0094949845,0.01026453,0.009900298,1.4634824
0.02779102,0.02611822,0.024293138,0.01161942,0.011784228,0.010559278,0.010920591,0.010910504,1.8885752
0.050591454,0.051944863,0.04732024,0.017991545,0.01528888,0.009441558,0.0068051447,0.0048842262,1.8811445
0.023630643,0.022163121,0.018660098,0.0091400305,0.0070393793,0.0050549433,0.0040880074,0.001393439,3.1032748
0.046903,0.048667267,0.049536344,0.03500467,0.032700006,0.031952016,0.03101169,0.030368509,1.3265586
0.041828554,0.04480519,0.04078222,0.021095766,0.018564103,0.014837988,0.01607703,0.012967049,2.6304543
0.020226758,0.022235127,0.028002447,0.015693821,0.014999837,0.015121977,0.015201212,0.015220029,5.4145217
0.018547304,0.02140955,0.022840984,0.014258783,0.013326003,0.012635001,0.012235003,0.011756378,4.6035767
0.024726555,0.020263236,0.01680784,0.008262931,0.00614372,0.0048871366,0.0039737048,0.0007805434,3.050542
0.06049118,0.05832047,0.050137732,0.023351243,0.019749204,0.016068352,0.015403824,0.011485666,1.3000166
0.055321448,0.060869213,0.056657284,0.022866655,0.01759253,0.012712178,0.009983265,0.007907197,2.0801373
0.033771224,0.027330225,0.02391131,0.0122882165,0.009960799,0.008231625,0.0072062756,0.004553933,3.8787742
0.030216064,0.025758393,0.017475182,0.009457256,0.008059296,0.007511995,0.007194893,0.0071827983,0.8884923
0.031901978,0.030498276,0.04207257,0.020372171,0.020207966,0.008555428,0.006697209,0.0024087965,25.303673
0.045180198,0.04180072,0.033319805,0.020568717,0.01725694,0.016150856,0.015549156,0.012990486,1.6571141
0.018767565,0.019306764,0.023528593,0.013787541,0.01242183,0.011540853,0.012619131,0.012360871,4.476094
0.026825223,0.022953086,0.015561545,0.007143107,0.006600559,0.005342776,0.0057271654,0.004764679,1.0482483
0.023588642,0.020961162,0.017632406,0.008502144,0.0070897867,0.005124418,0.004173577,0.0018517687,4.033321
0.041287404,0.050232172,0.073559076,0.053729698,0.050950494,0.019579442,0.019081322,0.010886184,14.428847
0.014955149,0.015007622,0.017241338,0.004441,0.0037973006,0.0033757712,0.0020160624,0.0021549007,3.417916
0.03373399,0.04040825,0.047448453,0.020867951,0.016426055,0.010095501,0.0100247245,0.008684663,4.5662055
0.02082846,0.019089065,0.024010258,0.013883935,0.012979643,0.013236413,0.014365971,0.01418666,5.469576
0.044551708,0.047073077,0.06001686,0.039398856,0.04089229,0.019845687,0.017787365,0.009897412,31.084545
0.03681087,0.0328461,0.021017507,0.008946189,0.007220211,0.008060821,0.0057532964,0.0035975776,1.9218206
0.033423707,0.026867876,0.024013804,0.012772615,0.011011699,0.008572571,0.0079576,0.004518188,4.91815
0.017114883,0.021545222,0.02086515,0.0132418005,0.011852582,0.011617522,0.01114099,0.010245675,3.6506925
0.046935704,0.04876057,0.03917967,0.015227052,0.012747341,0.010513576,0.007934376,0.007245415,1.8228482
0.026800565,0.02047504,0.01644174,0.0071327565,0.0059540654,0.0043447725,0.0025372207,2.242322e-05,3.9354722
0.02006965,0.02184537,0.022890374,0.014803719,0.013758709,0.014432046,0.014205975,0.014015286,3.3039725
0.03645977,0.034774818,0.034247052,0.021188403,0.01915637,0.018429935,0.018867679,0.01823994,2.0747857
0.027235417,0.03188826,0.029248444,0.016836189,0.015978554,0.014901213,0.015179523,0.01452261,1.1239812
0.018638229,0.021095878,0.023320843,0.008918859,0.00812282,0.0071812714,0.006101491,0.005046221,4.1004047
0.031566195,0.023376456,0.020180171,0.01147538,0.009728001,0.006955861,0.006166445,0.0034068192,4.5428376
0.026616935,0.020057386,0.015919264,0.007507752,0.0066843177,0.0043631415,0.002890737,0.00014989855,3.8470237
0.033811204,0.026565615,0.022343699,0.012266636,0.00993709,0.008550048,0.0071821096,0.004848287,3.5310488
0.033841003,0.032464832,0.039374717,0.023407258,0.022844067,0.0223017,0.022671754,0.022108687,8.401812
0.022102488,0.02037371,0.024272364,0.013285055,0.01330079,0.013776758,0.014441336,0.0151218325,5.248654
0.046694987,0.050218984,0.047524657,0.017453078,0.014241217,0.009435823,0.00787204,0.0068137553,2.4711874
0.03659243,0.03913096,0.054753885,0.030932212,0.028061446,0.010416393,0.009064221,0.0038581425,16.925758
0.046494585,0.052793585,0.06790945,0.039432745,0.03525898,0.017430825,0.015445389,0.00914789,12.381886
0.040460773,0.045962088,0.060169525,0.033944108,0.025971124,0.011889905,0.011418255,0.0058577005,10.409151
0.02381365,0.022449033,0.030519009,0.011915301,0.00955608,0.004621643,0.00426691,0.0014835522,8.327753
0.036925714,0.041990854,0.04797461,0.019088317,0.012459388,0.004791836,0.003394328,0.00036043223,3.3228245
0.04760543,0.05169515,0.050003465,0.017224748,0.013892795,0.009226118,0.0063631483,0.004685454,2.4990969
0.046700586,0.04850367,0.042350642,0.013718489,0.012078612,0.007964009,0.0067342655,0.0059066247,1.8232387
0.03211629,0.027417298,0.019389601,0.009558479,0.008418893,0.007271312,0.0066337143,0.0063129948,1.2237223
0.032110736,0.027729463,0.024350015,0.01394511,0.0111864805,0.009855524,0.0074490802,0.0048329905,1.7261816
0.07789957,0.07516046,0.07402238,0.04665026,0.04171436,0.03674187,0.03711169,0.03313267,3.4894018
0.044959407,0.041670058,0.041468684,0.027774518,0.025796106,0.024683967,0.024650117,0.023607308,3.01334
0.021261746,0.018449668,0.021339087,0.010578077,0.009042456,0.0041123168,0.00400705,0.0007883042,3.6723235
0.03663173,0.046067473,0.06666765,0.037177064,0.032078024,0.011871466,0.01097767,0.0049808063,9.939632
0.028244013,0.024879927,0.018591344,0.008958893,0.0078585055,0.0066236886,0.0064935656,0.0056627532,1.4543775
0.020860668,0.01911191,0.013291429,0.0056279125,0.0050185,0.0041800397,0.003968938,0.0036648826,1.0261358
0.035135094,0.03763393,0.052334893,0.028492875,0.026353683,0.009425437,0.009012004,0.0031522727,20.816614
0.019409014,0.021630347,0.026722282,0.013697099,0.013603231,0.012837959,0.014528914,0.013596813,5.6248255
0.023662213,0.03131311,0.030197691,0.015706778,0.013595028,0.01286219,0.012802257,0.011438004,1.8985589
0.022580272,0.024093254,0.024677048,0.01679041,0.016299887,0.01616172,0.016311284,0.015547141,1.298795
0.046613675,0.052010536,0.06612314,0.040752355,0.036491424,0.017311575,0.014699015,0.0072219074,13.192334
0.026730217,0.02284763,0.019112721,0.010594499,0.008617181,0.007819783,0.0063897157,0.0045839143,2.72809
0.043472223,0.039007083,0.036089096,0.020190565,0.017880213,0.016371317,0.016137287,0.014206401,1.8348352
0.03590254,0.037460823,0.05077436,0.02749487,0.025955604,0.011447239,0.009655467,0.004681217,12.682963
0.01357426,0.016704272,0.017576104,0.010346373,0.009218624,0.008442133,0.007636148,0.0075625493,3.1468494
0.055544317,0.05924642,0.052368805,0.023097876,0.018866595,0.013952827,0.0126863085,0.0113560865,2.009367
0.029575221,0.024364207,0.017433053,0.008021564,0.007729152,0.006947543,0.006327721,0.0053477287,1.1366364
0.049496893,0.045521237,0.038647275,0.018349722,0.015143424,0.01265392,0.012127855,0.008497081,1.4810628
0.031199094,0.030338317,0.023951996,0.010598471,0.008814708,0.0064528245,0.0054343236,0.0032483926,1.462319
0.032706954,0.037967373,0.031025942,0.007980342,0.0056736805,0.0029493424,0.0013189431,0.0008646401,2.0206747
0.020130094,0.022112705,0.027064223,0.011570093,0.009779749,0.008726063,0.007802713,0.006902524,7.164037
0.050030265,0.052905094,0.044992913,0.017180013,0.013809915,0.010245319,0.011042687,0.008906768,1.0460091
0.03837156,0.040414963,0.034527697,0.013346372,0.012038063,0.010372797,0.0109494785,0.01047963,0.9131114
0.047883138,0.050304897,0.048880223,0.018750336,0.015495621,0.009137187,0.007952551,0.006673791,2.6822896
0.039840758,0.04319219,0.053334374,0.027748467,0.021171436,0.010598517,0.010021652,0.0052979426,5.1804953
0.0463598,0.051333837,0.04801701,0.01807238,0.011917311,0.009749176,0.0076333727,0.0050593717,2.7126875
0.034186255,0.030890055,0.02316648,0.008662731,0.0068115355,0.0053031975,0.006428869,0.003954686,1.0454108
0.08913841,0.10872644,0.12872122,0.106542744,0.09367377,0.044039086,0.042948276,0.026280127,3.9835036
0.046438754,0.056072872,0.073816895,0.06573255,0.06180447,0.033716984,0.032002736,0.018025603,21.752262
0.017265111,0.020340994,0.020093437,0.012394522,0.011233898,0.010308465,0.009982332,0.009962383,3.7866776
0.073354945,0.09457214,0.111721754,0.0797539,0.06426322,0.027352754,0.023065405,0.012899494,0.054122187
0.0369509,0.03802138,0.03236362,0.01163084,0.009564618,0.007959067,0.008201114,0.00768611,1.3145074
